"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"mmDrive: mmWave Sensing for Live Monitoring and On-Device Inference of Dangerous Driving","A. Sen; A. Mandal; P. Karmakar; A. Das; S. Chakraborty","Department of Computer Science and Engineering, Indian Institute of Technology, Kharagpur; Department of Computer Science and Engineering, Indian Institute of Technology, Kharagpur; Department of Computer Science and Engineering, Indian Institute of Technology, Kharagpur; Department of Computer Science and Engineering, Indian Institute of Technology, Kharagpur; Department of Computer Science and Engineering, Indian Institute of Technology, Kharagpur",2023 IEEE International Conference on Pervasive Computing and Communications (PerCom),"18 Apr 2023","2023","","","2","11","Detecting dangerous driving has been of critical interest for the past few years. However, a practical yet minimally intrusive solution remains challenging as existing technologies heavily rely on visual features or physical proximity. With this motivation, we explore the feasibility of purely using mm Wave radars to detect dangerous driving behaviors. We first study characteristics of dangerous driving and find some unique patterns of range-doppler caused by 9 typical dangerous driving actions. We then develop a novel Fused-CNN model to detect dangerous driving instances from regular driving and classify 9 different dangerous driving actions. Through extensive experiments with 5 volunteer drivers in real driving environments, we observe that our system can distinguish dangerous driving actions with an average accuracy of 97(±2)%. We also compare our approach with existing state-of-the-art baselines to establish their significance,","2474-249X","978-1-6654-5378-3","10.1109/PERCOM56429.2023.10099264","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10099264","Dangerous Driving Behaviors;mmWave sensing","Pervasive computing;Visualization;Radar measurements;Radar detection;Radar;Sensors;Safety","","1","","40","IEEE","18 Apr 2023","","","IEEE","IEEE Conferences"
"Investigating Enhancements to Contrastive Predictive Coding for Human Activity Recognition","H. Haresamudram; I. Essa; T. Plötz","School of Electrical and Computer Engineering, Georgia Institute of Technology, Atlanta, USA; School of Interactive Computing, Georgia Institute of Technology, Atlanta, USA; School of Interactive Computing, Georgia Institute of Technology, Atlanta, USA",2023 IEEE International Conference on Pervasive Computing and Communications (PerCom),"18 Apr 2023","2023","","","232","241","The dichotomy between the challenging nature of obtaining annotations for activities, and the more straightforward nature of data collection from wearables, has resulted in significant interest in the development of techniques that utilize large quantities of unlabeled data for learning representations. Contrastive Predictive Coding (CPC) is one such method, learning effective representations by leveraging properties of time-series data to setup a contrastive future timestep prediction task. In this work, we propose enhancements to CPC, by systematically investigating the encoder architecture, the aggregator network, and the future timestep prediction, resulting in a fully con-volutional architecture. Across sensor positions and activities, our method shows substantial improvements on four of six target datasets, demonstrating its ability to empower a wide range of application scenarios. Further, in the presence of very limited labeled data, our technique significantly outperforms both supervised and self-supervised baselines, positively impacting situations where collecting only a few seconds of labeled data may be possible. This is promising, as CPC does not require specialized data transformations or reconstructions for learning effective representations.","2474-249X","978-1-6654-5378-3","10.1109/PERCOM56429.2023.10099197","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10099197","self-supervised learning;human activity recog-nition;contrastive learning","Representation learning;Convolutional codes;Annotations;Wearable computers;Supervised learning;Predictive coding;Data collection","","12","","51","IEEE","18 Apr 2023","","","IEEE","IEEE Conferences"
"ALAE-TAE-CutMix+: Beyond the State-of-the-Art for Human Activity Recognition Using Wearable Sensors","N. Ahmad; H. -f. Leung","Department of Computer Science and Engineering, The Chinese University of Hong Kong, Hong Kong SAR, China; Department of Computer Science and Engineering, The Chinese University of Hong Kong, Hong Kong SAR, China",2023 IEEE International Conference on Pervasive Computing and Communications (PerCom),"18 Apr 2023","2023","","","222","231","Human Activity Recognition (HAR) through wear-able sensors greatly improves the quality of human life through its multiple applications in health monitoring, assisted living, and fitness tracking. For HAR, multi-sensor channel information is vital to performance. Current work states that applying an attention neural network to prioritize discriminatory sensor channels helps the model classify activity more precisely. However, getting discriminatory information from multisensory channels is not always trivial. For example, when collecting data from elderly hospitalized patients. In this context, existing HAR methods struggle to classify activities, particularly activities with similar natures. Moreover, HAR deep models predominantly suffer from overfitting due to small datasets, which leads to poor performance. Data augmentation is a viable solution to this problem. However, currently available data augmentation methods to HAR have various drawbacks, including the pos-sibility of being domain-dependent, and resulting in distorted models for test sequences. To address the aforementioned HAR problems, we propose a novel framework that primarily focuses on two aspects. First, enhancing the latent information across each sensor channel and learning to exploit the relation among multiple latent features and the ongoing activity. Consequently, this enriches the discriminatory feature representations of each activity. Second, a new augmentation strategy is introduced to address the shortcomings of existing multi-sensor channel data augmentation to generalize our HAR model. Our model outperforms existing state-of-the-art approaches on the four most commonly used HAR datasets from diverse domains. We exten-sively demonstrate the effectiveness of the proposed framework through detailed quantitative analysis of experimental results and ablation studies.","2474-249X","978-1-6654-5378-3","10.1109/PERCOM56429.2023.10099138","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10099138","ubiquitous computing;activity recognition;deep learning;attention;wearable sensors;data augmentation","Statistical analysis;Neural networks;Sensor phenomena and characterization;Benchmark testing;Ubiquitous computing;Data models;Sensors","","3","","29","IEEE","18 Apr 2023","","","IEEE","IEEE Conferences"
"MassNet: A Deep Learning Approach for Body Weight Extraction from A Single Pressure Image","Z. Wu; Q. Wan; M. Zhao; Y. Ke; Y. Fang; Z. Liang; F. Xie; J. Cheng","School of Computer Science and Technology, University of Science and Technology of China, Hefei, China; School of Computer Science and Technology, University of Science and Technology of China, Hefei, China; School of Computer Science and Technology, University of Science and Technology of China, Hefei, China; School of Computer Science and Technology, University of Science and Technology of China, Hefei, China; School of Computer Science and Technology, University of Science and Technology of China, Hefei, China; School of Computer Science and Technology, University of Science and Technology of China, Hefei, China; School of Computer Science and Technology, University of Science and Technology of China, Hefei, China; School of Computer Science and Technology, University of Science and Technology of China, Hefei, China",2023 IEEE International Conference on Pervasive Computing and Communications (PerCom),"18 Apr 2023","2023","","","180","189","Body weight, as an essential physiological trait, is of considerable significance in many applications like body management, rehabilitation, and drug dosing for patient-specific treatments. Previous works on the body weight estimation task are mainly vision-based, using 2D/3D, depth, or infrared images, facing problems in illumination, occlusions, and especially privacy issues. The pressure mapping mattress is a non-invasive and privacy-preserving tool to obtain the pressure distribution image over the bed surface, which strongly correlates with the body weight of the lying person. To extract the body weight from this image, we propose a deep learning-based model, including a dual-branch network to extract the deep features and pose features respectively. A contrastive learning module is also combined to the deep-feature branch to help mine the mutual factors across different postures of every single subject. The two groups of features are then concatenated for the body weight regression task. To test the model's performance over different hardware and posture settings, we create a pressure image dataset of 10 subjects and 23 postures, using a self-made pressure-sensing bedsheet. This dataset, which is made public together with this paper, together with a public dataset, are used for the validation. The results show that our model outperforms the state-of-the-art algorithms over both 2 datasets. Our research constitutes an important step toward fully automatic weight estimation in both clinical and at-home practice. Our dataset is available for research purposes at: https://github.com/USTCWzy/MassEstimation.","2474-249X","978-1-6654-5378-3","10.1109/PERCOM56429.2023.10099301","National Natural Science Foundation of China(grant numbers:62072420); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10099301","Pressure image;body weight estimation;contrastive learning","Pervasive computing;Drugs;Privacy;Estimation;Lighting;Feature extraction;Physiology","","7","","40","IEEE","18 Apr 2023","","","IEEE","IEEE Conferences"
"An Intent-based Framework for Vehicular Edge Computing","T. He; A. N. Toosi; N. Akbari; M. T. Islam; M. A. Cheema","Faculty of Information Technology, Monash University, Melbourne, Australia; Faculty of Information Technology, Monash University, Melbourne, Australia; Faculty of Information Technology, Monash University, Melbourne, Australia; School of Computing and Information Systems The University of Melbourne, Parkville, Australia; Faculty of Information Technology, Monash University, Melbourne, Australia",2023 IEEE International Conference on Pervasive Computing and Communications (PerCom),"18 Apr 2023","2023","","","121","130","The rapid development of emerging vehicular edge computing (VEC) brings new opportunities and challenges for dynamic resource management. The increasing number of edge data centers, roadside units (RSUs), and network devices, how-ever, makes resource management a complex task in VEC. On the other hand, the exponential growth of service applications and end-users makes corresponding QoS hard to maintain. Intent-Based Networking (IBN), based on Software-Defined Networking, was introduced to provide the ability to automatically handle and manage the networking requirements of different applications. Motivated by the IBN concept, in this paper, we propose a novel approach to jointly orchestrate networking and computing resources based on user requirements. The proposed solution constantly monitors user requirements and dynamically re-configures the system to satisfy desired states of the application. We compared our proposed solution with the state-of-the-art networking embedding algorithms using real-world taxi GPS traces. Results show that our proposed method is significantly faster (up to 95%) and can improve resource utilization (up to 76%) and the acceptance ratio of computing and networking requests with various priorities (up to 71%). We also present a small-scale prototype of the proposed intent management framework to validate our solution.","2474-249X","978-1-6654-5378-3","10.1109/PERCOM56429.2023.10099081","Australian Research Council; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10099081","Vehicular Edge Computing;Intent-based Net-working;Software-Defined Networking;Resource Management;Virtual Network Embedding","Pervasive computing;Prototypes;Quality of service;Resource management;Vehicle dynamics;Task analysis;Software defined networking","","7","","36","IEEE","18 Apr 2023","","","IEEE","IEEE Conferences"
"Learning the world from its words: Anchor-agnostic Transformers for Fingerprint-based Indoor Localization","S. M. Nguyen; D. V. Le; P. J. M. Havinga","University of Twente, Enschede, Netherlands; University of Twente, Enschede, Netherlands; University of Twente, Enschede, Netherlands",2023 IEEE International Conference on Pervasive Computing and Communications (PerCom),"18 Apr 2023","2023","","","150","159","In this paper, we propose Anchor-agnostic Transformers (AaTs) that can exploit the attention mechanism for Received Signal Strength (RSS) based fingerprinting localization. In real-world applications, the RSS modality is inherently well-known for its extreme sensitivity to dynamic environments. Since most machine learning algorithms applied to the RSS modality do not possess any attention mechanism, they can only capture superficial representations, yet subtle but distinct ones characterizing specific locations, thereby leading to significant degradation in the testing phase. In contrast, AaTs are enabled to focus exclusively on relevant anchors at every Received Signal Strength (RSS) sequence for these subtle but distinct representations. This also facilitates the model to neglect redundant clues formed by noisy ambient conditions, thus achieving better accuracy in fingerprinting localization. Moreover, explicitly resolving collapse problems at the feature level (i.e., none-informative or homogeneous features) can further invigorate the self-attention process, by which subtle but distinct representations to specific locations are radically captured with ease. To this end, we enhance our proposed model with two sub-constraints, namely covariance and variance losses that are mediated with the main task within the representation learning stage towards a novel multi-task learning manner. To evaluate our AaTs, we compare the models with the state-of-the-art (SoTA) methods on three benchmark indoor localization datasets. The experimental results confirm our hypothesis and show that our proposed models could provide much higher accuracy.","2474-249X","978-1-6654-5378-3","10.1109/PERCOM56429.2023.10099376","ECSEL Joint Undertaking (JU)(grant numbers:876038); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10099376","Transformer;Self-Attention;CNNs;Indoor Localization;Indoor positioning;Deep Learning","Location awareness;Representation learning;Pervasive computing;Sensitivity;Fingerprint recognition;Transformers;Multitasking","","2","","41","IEEE","18 Apr 2023","","","IEEE","IEEE Conferences"
"Ortho-CodeA: Orthogonal Codes Assisted Backscatter Multiple Access","W. Wu; A. Hawbani; W. Gong",University of Science and Technology of China; University of Science and Technology of China; University of Science and Technology of China,2023 IEEE International Conference on Pervasive Computing and Communications (PerCom),"18 Apr 2023","2023","","","171","179","The research on backscatter multiple access schemes has been an interesting topic. Existing schemes in the area of backscatter multiple access are not designed for specific applications, and leave out the contemplation of practical application requirements. In this paper, therefore, we present Ortho-CodeA, a backscatter multiple access scheme that targets indoor Internet of Things (IoT) applications (e.g., the smart home) and considers the practical application requirements. To implement Ortho-CodeA, we address several key challenges including imperfect time synchronization, high hardware complexity at receiver, and synchronizing multiple tags information in a low-power manner. We theoretically analyze the feasibility of our scheme and evaluate the performance of Ortho-CodeA through extensive simulations. The results show that Ortho-CodeA supports concurrent transmissions of up to 7 tags and achieves BER of 0 when SNR is greater or equal to 0 dB.","2474-249X","978-1-6654-5378-3","10.1109/PERCOM56429.2023.10099216","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10099216","Internet of Things;backscatter multiple access;concurrent transmissions;spread spectrum;orthogonal codes","Pervasive computing;Codes;Computational modeling;Smart homes;Receivers;Hardware;Internet of Things","","7","","40","IEEE","18 Apr 2023","","","IEEE","IEEE Conferences"
"Characterisation of Wearable Electric-Field Communication Link for BAN Multimedia Applications","R. Cobden; M. Zeeshan; D. Roggen; R. J. Prance; A. Pouryazdan","Wearable Technologies Lab, Sensor Technology Research Centre, University of Sussex, United Kingdom; Walton Institute of Information & Communication Systems Science, South East Technological University, Ireland; Wearable Technologies Lab, Sensor Technology Research Centre, University of Sussex, United Kingdom; Wearable Technologies Lab, Sensor Technology Research Centre, University of Sussex, United Kingdom; Wearable Technologies Lab, Sensor Technology Research Centre, University of Sussex, United Kingdom",2023 IEEE International Conference on Pervasive Computing and Communications (PerCom),"18 Apr 2023","2023","","","262","269","Wearable mobile devices demand seamless connectivity with low power consumption for improved quality of user experience. Capacitively coupled communication that is based on sensing a low frequency modulated electric field (several MHz), is a promising alternative to conventional electromagnetic wave radio links. However, achieving reliable over-the-air as well as air-to-body communication through electric field remains a research challenge as the presence of the human body influences the performance of an e-field communication channel. Therefore, in this work, we first benchmark a system for air-to-air communication and then characterise the effect of orientation and distance between the transmitter and receiver nodes when the receiver node is worn on the body. The presented work is an adaptation of a system previously developed for a standalone air-to-air communication scenario [16]. As an application, we integrate the receiver node into commercial overhead headphones to create a wireless audio system, recovering and demodulating a binary frequency shift keying (BFSK) digital audio signal. The signal is transmitted through the varying electric field resulting from a 4.45 MHz alternating voltage applied to the transmitter electrode. We present the bit error rate (BER) performance of the channel for various on-body electrode configurations and transmitter-receiver orientations. The system is capable of transmitting 8-bit mono audio at a sample rate of 16 kHz (128 kbps) with a BER of less than 10−6.7 at 50 cm, and less than 10−4at 75 cm,","2474-249X","978-1-6654-5378-3","10.1109/PERCOM56429.2023.10099133","Huawei Technologies; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10099133","Electric-Field;Capacitive-Communication;Body Area Network","Electrodes;Wireless communication;Wireless sensor networks;Wearable computers;Bit error rate;Radio transmitters;Receivers","","","","18","IEEE","18 Apr 2023","","","IEEE","IEEE Conferences"
"Zone-based Federated Learning for Mobile Sensing Data","X. Jiang; T. On; N. Phan; H. Mohammadi; V. D. Mayyuri; A. Chen; R. Jin; C. Borcea",New Jersey Institute of Technology; New Jersey Institute of Technology; New Jersey Institute of Technology; New Jersey Institute of Technology; Qualcomm Incorporated; Qualcomm Incorporated; Kent State University; New Jersey Institute of Technology,2023 IEEE International Conference on Pervasive Computing and Communications (PerCom),"18 Apr 2023","2023","","","141","148","This paper proposes Zone-based Federated Learning (ZoneFL) to simultaneously achieve good model accuracy while adapting to user mobility behavior, scaling well as the number of users increases, and protecting user data privacy. ZoneFL divides the physical space into geographical zones mapped to a mobile-edge-cloud system architecture for good model accuracy and scalability. Each zone has a federated training model, called a zone model, which adapts well to data and behaviors of users in that zone. Benefiting from the FL design, the user data privacy is protected during the ZoneFL training. We propose two novel zone-based federated training algorithms to optimize zone models to user mobility behavior: Zone Merge and Split (ZMS) and Zone Gradient Diffusion (ZGD). ZMS optimizes zone models by adapting the zone geographical partitions through merging of neighboring zones or splitting of large zones into smaller ones. Different from ZMS, ZGD maintains fixed zones and optimizes a zone model by incorporating the gradients derived from neighboring zones' data. ZGD uses a self-attention mechanism to dynamically control the impact of one zone on its neighbors. Extensive analysis and experimental results demonstrate that ZoneFL significantly outperforms traditional FL in two models for heart rate prediction and human activity recognition. In addition, we developed a ZoneFL system using Android phones and AWS cloud. The system was used in a heart rate prediction field study with 63 users for 4 months, which demonstrated the feasibility of ZoneFL in real-life.","2474-249X","978-1-6654-5378-3","10.1109/PERCOM56429.2023.10099308","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10099308","federated learning;smart phones;mobile sensing;edge computing","Training;Heart rate;Adaptation models;Data privacy;Federated learning;Systems architecture;Data models","","3","","17","IEEE","18 Apr 2023","","","IEEE","IEEE Conferences"
"BrainNet: Improving Brainwave-based Biometric Recognition with Siamese Networks","M. Fallahi; T. Strufe; P. Arias-Cabarcos","KASTEL Security Research Labs, KIT, Karlsruhe, Germany; KASTEL Security Research Labs, KIT, Karlsruhe, Germany; Paderborn University, Paderborn, Germany",2023 IEEE International Conference on Pervasive Computing and Communications (PerCom),"18 Apr 2023","2023","","","53","60","With the advent of consumer wearables that capture brain activity, the use of brainwaves to verify a user's identity has been proposed as a convenient alternative to passwords. While recent work on brain biometrics shows feasible performance, it falls short in considering practical applicability. We propose a new solution, BrainNet, which trains a Siamese Network to measure the similarity of two electroencephalogram (EEG) inputs, and uses time-locked brain reactions instead of continuous mental activity to improve accuracy. This approach removes the need for retraining the brainwave recognition system, a common pitfall in current solutions, facilitating practical deployment. Furthermore, BrainNet achieves Equal Error Rates (EERs) of 0.14% in verification mode and 0.34% in identification mode, outperforming the state of the art even when evaluated under unseen attacker scenarios.","2474-249X","978-1-6654-5378-3","10.1109/PERCOM56429.2023.10099367","Helmholtz Association (HGF); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10099367","brain biometrics;user authentication;computer security;electroencephalogram (EEG)","Brain;Filtering;Error analysis;Current measurement;Passwords;Biometrics;Wearable devices","","2","","41","EU","18 Apr 2023","","","IEEE","IEEE Conferences"
"BumbleBee: Enabling the Vision of Pervasive ZigBee Backscatter Communication","Z. Xu; W. Gong",University of Science and Technology of China; University of Science and Technology of China,2023 IEEE International Conference on Pervasive Computing and Communications (PerCom),"18 Apr 2023","2023","","","252","261","We present BumbleBee, a novel backscatter system that creates ZigBee transmissions over productive Bluetooth Low Energy (BLE) carriers. In contrast to prior content-aware or non-productive backscatter, BumbleBee overwrites tag information independently on any ambient BLE. The backscattered signal is dominated by the tag information and compliant with commodity ZigBee radios. Since BLE signals are widespread, BumbleBee enables the vision of pervasive ZigBee backscatter communication. We prototype BumbleBee using commodity BLE transmitters, an off-the-shelf FPGA, and commodity ZigBee receivers. Through extensive experiments and field studies, we show that BumbleBee works universally with ambient BLE and commodity receivers. Further, when the signal strength is -80 dBm, BumbleBee has a throughput of 218 kbps and 204 kbps in the line-of-sight (LOS) and nonline-of-sight (NLOS) scenarios, respectively. The throughput improvement is up to 3x compared with the advanced non-productive backscatter system, Interscatter [1], and $32\mathrm{x}$ over the content-aware backscatter system, FreeRider [2]. The bit error ratio (BER) is below 1% when the tag-to-receiver distance is 20 meters. As the first ambient ZigBee backscatter system that works universally with commodity transceivers, we believe BumbleBee takes a crucial step towards pervasive ZigBee backscatter communication.","2474-249X","978-1-6654-5378-3","10.1109/PERCOM56429.2023.10099287","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10099287","System;IoT;Backscatter;ZigBee;BLE","Radio frequency;Pervasive computing;Meters;Radio transmitters;Zigbee;Prototypes;Receivers","","13","","44","IEEE","18 Apr 2023","","","IEEE","IEEE Conferences"
"DriCon: On-device Just-in-Time Context Characterization for Unexpected Driving Events","D. Das; S. Chakraborty; B. Mitra","Department of Computer Science and Engineering, Indian Institute of Technology, Kharagpur, INDIA; Department of Computer Science and Engineering, Indian Institute of Technology, Kharagpur, INDIA; Department of Computer Science and Engineering, Indian Institute of Technology, Kharagpur, INDIA",2023 IEEE International Conference on Pervasive Computing and Communications (PerCom),"18 Apr 2023","2023","","","12","21","Driving is a complex task carried out under the influence of diverse spatial objects and their temporal inter-actions. Therefore, a sudden fluctuation in driving behavior can be due to either a lack of driving skill or the effect of various on-road spatial factors such as pedestrian movements, peer vehicles' actions, etc. Therefore, understanding the context behind a degraded driving behavior just-in-time is necessary to ensure on-road safety. In this paper, we develop a system called DriCon that exploits the information acquired from a dashboard-mounted edge-device to understand the context in terms of micro-events from a diverse set of on-road spatial factors and in-vehicle driving maneuvers taken. DriCon uses the live in-house testbed and the largest publicly available driving dataset to generate human interpretable explanations against the unexpected driving events. Also, it provides a better insight with an improved similarity of 80% over 50 hours of driving data than the existing driving behavior characterization techniques.","2474-249X","978-1-6654-5378-3","10.1109/PERCOM56429.2023.10099058","Hong Kong University of Science and Technology; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10099058","Driving behavior;spatial events;context analysis","Pervasive computing;Fluctuations;Behavioral sciences;Spatiotemporal phenomena;Safety;Task analysis;Intelligent systems","","1","","36","IEEE","18 Apr 2023","","","IEEE","IEEE Conferences"
"Serverledge: Decentralized Function-as-a-Service for the Edge-Cloud Continuum","G. R. Russo; T. Mannucci; V. Cardellini; F. L. Presti","University of Rome Tor Vergata, Rome, Italy; University of Rome Tor Vergata, Rome, Italy; University of Rome Tor Vergata, Rome, Italy; University of Rome Tor Vergata, Rome, Italy",2023 IEEE International Conference on Pervasive Computing and Communications (PerCom),"18 Apr 2023","2023","","","131","140","As the Function-as-a-Service (FaaS) paradigm enjoys growing popularity within Cloud-based systems, there is increasing interest in moving serverless functions towards the Edge, to better support geo-distributed and pervasive applications. However, enjoying both the reduced latency of Edge and the scalability of FaaS requires new architectures and implementations to cope with typical Edge challenges (e.g., nodes with limited computational capacity). While first solutions have been proposed for Edge-based FaaS, including light function sandboxing techniques, we lack a platform with the ability to span both Edge and Cloud and adaptively exploit both. In this paper, we present Serverledge, a FaaS platform designed for the Edge-to-Cloud continuum. Serverledge adopts a decentralized architecture, where function invocation requests can be fully served within Edge nodes. To cope with load peaks, Serverledge also supports vertical (i.e., from Edge to Cloud) and horizontal (i.e., among Edge nodes) computation offloading. Our evaluation shows that Serverledge outperforms Apache OpenWhisk in an Edge-like scenario and has competitive performance with state-of-the-art frameworks optimized for the Edge, with the advantage of built-in support for vertical and horizontal offloading.","2474-249X","978-1-6654-5378-3","10.1109/PERCOM56429.2023.10099372","Italian National Research Centre in High Performance Computing, Big Data and Quantum Computing (ICSC); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10099372","serverless;edge computing;offloading","Pervasive computing;Scalability;Decentralized control;Computer architecture","","17","","26","IEEE","18 Apr 2023","","","IEEE","IEEE Conferences"
"Scheduled Spatial Sensing against Adversarial WiFi Sensing","S. M. Hernandez; E. Bulut","Department of Computer Science, Virginia Commonwealth University, Richmond, VA, USA; Department of Computer Science, Virginia Commonwealth University, Richmond, VA, USA",2023 IEEE International Conference on Pervasive Computing and Communications (PerCom),"18 Apr 2023","2023","","","91","100","WiFi sensing aims to utilize the changes in the Channel State Information (CSI) of WiFi signals due to the reflections from objects in the environment for sensing purposes. It uses machine learning classification models to predict physical actions being performed in a given environment (e.g., human activities such as walking, running). Thanks to the existing WiFi infrastructure in most indoor areas, this device-free technology can be used to provide low-cost motion detection and activity recognition opportunities for smart-homes. However, as the WiFi signals can be sniffed by adversaries, it can also be utilized by malicious actors to learn private information about the residents. To address this issue, motivated by the fact that the accuracy of WiFi sensing systems is highly reliant on the location of transmitter and receiver devices, we propose a simple yet effective solution based on the utilization of spatially distributed transmitter antennas (connected to a single source device) which communicate to a receiver device. The legitimate or allowed receiver is provided the schedule of transmitter antennas; thus, it can leverage this information to more accurately recognize activities performed within the environment. On the other hand, an eavesdropper who is unaware of the transmission schedule will encode the CSI frames from all transmitter antennas as if they were transmitted by a single source and thus will fail to recognize the activities properly. Through experiments, we show the effectiveness of this approach considering different number of transmitter antennas as well as against different levels of eavesdroppers.","2474-249X","978-1-6654-5378-3","10.1109/PERCOM56429.2023.10099079","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10099079","WiFi sensing;security and privacy;human activity detection","Performance evaluation;Schedules;Transmitting antennas;Receiving antennas;Predictive models;Data models;Reflection","","","","40","IEEE","18 Apr 2023","","","IEEE","IEEE Conferences"
"Keynote: AI for Scientific Discovery and a Sustainable Future","C. P. Gomes","Cornell University, USA",2023 IEEE International Conference on Pervasive Computing and Communications (PerCom),"18 Apr 2023","2023","","","1","1","Artificial Intelligence (AI) is a rapidly advancing field.Novel machine learning methods combined with reasoning and search techniques have led us to reach new milestones: from computer vision, machine translation, and Go worldchampion level play, to self-driving cars. These ever-expanding AI capabilities open exciting avenues for advances in new domains. I will discuss our AI research for advancing scientific discovery for a sustainable future. In particular, I will talk about our research in a new interdisciplinary field, Computational Sustainability, which aims to develop computational models and methods to help balance the environmental, economic, and societal needs for a sustainable future. I will provide examples of computational sustainability problems, ranging from biodiversity conservation to multi-criteria strategic planning of hydropower dams in the Amazon basin and materials discovery for renewable energy materials. I will also highlight our work on AI to accelerate the discovery of new solar fuels materials. In this work, we propose an approach called Deep Reasoning Networks (DRNets), which requires only modest amounts of (unlabeled) data, in sharp contrast to standard deep learning approaches. DRNets reach superhuman performance for crystal-structure phase mapping, a core, long-standing challenge in materials science, enabling the discovery of solar-fuels materials. DRNets provide a general framework for integrating deep learning and reasoning for tackling challenging problems. Finally, I will highlight cross-cutting computational themes and challenges for AI","2474-249X","978-1-6654-5378-3","10.1109/PERCOM56429.2023.10099237","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10099237","","Artificial intelligence;Sustainable development;Cognition;Computer science;Pervasive computing;Optimization;Deep learning","","","","","IEEE","18 Apr 2023","","","IEEE","IEEE Conferences"
"Keynote: Rising to the Challenge of Autonomous Vehicles","R. Rajkumar","Carnegie Mellon University, USA",2023 IEEE International Conference on Pervasive Computing and Communications (PerCom),"18 Apr 2023","2023","","","149","149","Autonomous vehicles (AVs) have garnered immense interest and investments for more than a decade and a half. Nevertheless, large-scale AV deployments do not seem viable in the near future. In this talk, the speaker will address questions like “What went wrong?”, “Is AI the answer?”, “Can (and how do) we course-correct?” and “Which future contributions will matter?”. Finally, challenges that must be addressed by the research and engineering communities will be discussed.","2474-249X","978-1-6654-5378-3","10.1109/PERCOM56429.2023.10099203","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10099203","","Autonomous vehicles;Real-time systems;Pervasive computing;Connected vehicles;Wireless sensor networks;Transportation;Software","","","","","IEEE","18 Apr 2023","","","IEEE","IEEE Conferences"
"Panel: Sustainability in Computing","G. Singh; G. Abowd; A. Chien; A. Jones; B. Islam; R. Dahiya; J. Hester","NSF and George Mason University, USA; Northeastern University, USA; University of Chicago, USA; NSF, USA; Worcester Polytechnic Institute, USA; Northeastern University, USA; Georgia Institute of Technology, USA",2023 IEEE International Conference on Pervasive Computing and Communications (PerCom),"18 Apr 2023","2023","","","210","211","The growing use of computing and proliferation of computing devices requires a holistic focus on sustainability as the environmental impacts of computing technologies go beyond their energy consumption. Environmental impacts span all stages of the lifecycle - manufacturing, operation, and disposal. A sustainability mindset must permeate all organizations involved in design, manufacturing, operation, and disposal/recycling of computational devices. This panel will discuss current and new research on sustainability in computing that spans the full lifecycle, all layers of the computing stack and across the computing spectrum from edge to cloud. The panel will also discuss potential cross-disciplinary approaches to sustainable computing and new notions and metrics to quantify sustainability.","2474-249X","978-1-6654-5378-3","10.1109/PERCOM56429.2023.10099178","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10099178","","Computer science;Sustainable development;Robot sensing systems;Computer architecture;Wearable computers;Ubiquitous computing;Sensors","","1","","","IEEE","18 Apr 2023","","","IEEE","IEEE Conferences"
